"id_pieza","nombre","familia","vehiculo_id","precio","canal_venta","stock_disponible"
"451","NeumÃ¡tico","Ruedas","27","21","Recambio Azul","28"
"452","Freno delantero","Frenos","88","82","Wallapop","34"
"453","NeumÃ¡tico","Ruedas","73","24","Wallapop","14"
"454","Freno delantero","Frenos","88","76","Ovoko","24"
"455","CapÃ³","CarrocerÃ­a","1","142","eBay","8"
"456","Volante","Interior","59","81","eBay","44"
"457","Llanta AleaciÃ³n","Ruedas","6","98","Recambio Azul","3"
"458","Muelle","SuspensiÃ³n","73","69","Recambio Azul","33"
"459","Puerta","CarrocerÃ­a","43","179","Recambio Azul","22"
"460","Motor de arranque","Electricidad","8","198","Ovoko","10"
"461","Motor 2.0 TDI","Motor","57","694","Recambio Verde","16"
"462","Puerta","CarrocerÃ­a","67","79","Ovoko","12"
"463","Disco de freno","Frenos","74","52","Wallapop","49"
"464","Motor 1.6","Motor","21","793","eBay","45"
"465","NeumÃ¡tico","Ruedas","20","24","Recambio Azul","17"
"466","NeumÃ¡tico","Ruedas","12","40","Ovoko","21"
"467","Alternador","Electricidad","34","106","Ovoko","24"
"468","Turbo","Motor","96","550","eBay","1"
"469","Amortiguador","SuspensiÃ³n","37","70","Ovoko","35"
"470","Alternador","Electricidad","60","68","Wallapop","9"
"471","Llanta AleaciÃ³n","Ruedas","13","86","Recambio Verde","19"
"472","Disco de freno","Frenos","1","68","Ovoko","45"
"473","Asiento","Interior","60","59","eBay","9"
"474","Amortiguador","SuspensiÃ³n","53","133","eBay","38"
"475","Disco de freno","Frenos","71","113","Recambio Azul","3"
"476","BaterÃ­a 12V","Electricidad","60","78","Wallapop","33"
"477","Amortiguador","SuspensiÃ³n","13","119","Recambio Verde","9"
"478","Freno delantero","Frenos","58","51","Recambio Verde","46"
"479","Motor 1.6","Motor","59","443","Ovoko","4"
"480","Salpicadero","Interior","79","98","Recambio Verde","3"
"481","Caja de cambios","Motor","44","768","eBay","30"
"482","Caja de cambios","Motor","59","606","Ovoko","18"
"483","Puerta","CarrocerÃ­a","2","81","Ovoko","18"
"484","Freno trasero","Frenos","18","92","Recambio Azul","5"
"485","Llanta AleaciÃ³n","Ruedas","54","37","eBay","3"
"486","Amortiguador","SuspensiÃ³n","50","87","Wallapop","13"
"487","CapÃ³","CarrocerÃ­a","43","55","Recambio Azul","21"
"488","Motor de arranque","Electricidad","68","192","Wallapop","11"
"489","Alternador","Electricidad","46","197","Recambio Verde","20"
"490","Llanta AleaciÃ³n","Ruedas","3","90","Wallapop","41"
"491","Motor 1.6","Motor","29","323","Wallapop","29"
"492","Puerta","CarrocerÃ­a","39","265","Wallapop","31"
"493","Amortiguador","SuspensiÃ³n","73","61","Recambio Verde","5"
"494","Freno trasero","Frenos","83","50","Recambio Azul","31"
"495","Asiento","Interior","11","115","eBay","44"
"496","CapÃ³","CarrocerÃ­a","12","128","Recambio Azul","18"
"497","Puerta","CarrocerÃ­a","3","258","Recambio Verde","12"
"498","Retrovisor","CarrocerÃ­a","49","251","Ovoko","44"
"499","BaterÃ­a 12V","Electricidad","17","177","Recambio Azul","17"
"500","Salpicadero","Interior","2","146","Recambio Verde","33"
"501","BaterÃ­a 12V","Electricidad","5","149","Ovoko","2"
"502","Amortiguador","SuspensiÃ³n","32","123","Wallapop","16"
"503","Retrovisor","CarrocerÃ­a","11","104","Ovoko","30"
"504","Amortiguador","SuspensiÃ³n","57","126","eBay","36"
"505","Amortiguador","SuspensiÃ³n","98","93","Ovoko","24"
"506","Freno delantero","Frenos","74","51","Ovoko","3"
"507","Llanta AleaciÃ³n","Ruedas","42","92","Wallapop","9"
"508","Freno trasero","Frenos","50","112","Recambio Azul","12"
"509","Freno delantero","Frenos","14","61","Ovoko","7"
"510","Volante","Interior","30","59","Recambio Azul","26"
"511","Motor 1.6","Motor","24","476","Recambio Azul","11"
"512","Muelle","SuspensiÃ³n","96","146","Recambio Azul","49"
"513","Asiento","Interior","55","24","Ovoko","46"
"514","NeumÃ¡tico","Ruedas","63","21","Recambio Azul","23"
"515","Retrovisor","CarrocerÃ­a","74","274","Ovoko","20"
"516","Alternador","Electricidad","81","136","Recambio Verde","20"
"517","Retrovisor","CarrocerÃ­a","82","328","Recambio Verde","49"
"518","Asiento","Interior","6","40","Recambio Verde","25"
"519","NeumÃ¡tico","Ruedas","76","65","eBay","43"
"520","Motor de arranque","Electricidad","1","44","Recambio Azul","27"
"521","Puerta","CarrocerÃ­a","78","196","eBay","3"
"522","Caja de cambios","Motor","38","210","eBay","41"
"523","Salpicadero","Interior","15","71","eBay","43"
"524","Alternador","Electricidad","72","80","Recambio Verde","2"
"525","BaterÃ­a 12V","Electricidad","50","127","eBay","27"
"526","Amortiguador","SuspensiÃ³n","77","93","Recambio Verde","47"
"527","Freno trasero","Frenos","65","110","Ovoko","4"
"528","Retrovisor","CarrocerÃ­a","51","54","Wallapop","20"
"529","NeumÃ¡tico","Ruedas","25","36","Recambio Verde","12"
"530","Freno delantero","Frenos","84","59","Recambio Azul","34"
"531","Llanta AleaciÃ³n","Ruedas","80","38","Recambio Verde","3"
"532","Puerta","CarrocerÃ­a","15","170","eBay","16"
"533","CapÃ³","CarrocerÃ­a","49","64","eBay","9"
"534","Muelle","SuspensiÃ³n","21","122","eBay","8"
"535","Asiento","Interior","75","91","eBay","31"
"536","Llanta AleaciÃ³n","Ruedas","68","72","Wallapop","35"
"537","Turbo","Motor","4","780","Recambio Verde","30"
"538","Muelle","SuspensiÃ³n","66","96","Ovoko","42"
"539","Volante","Interior","25","85","Recambio Verde","47"
"540","NeumÃ¡tico","Ruedas","88","21","Recambio Azul","47"
"541","Asiento","Interior","92","31","Recambio Azul","6"
"542","BaterÃ­a 12V","Electricidad","97","107","Recambio Verde","46"
"543","Muelle","SuspensiÃ³n","81","119","Wallapop","9"
"544","Llanta AleaciÃ³n","Ruedas","41","32","eBay","19"
"545","Salpicadero","Interior","23","56","Recambio Azul","9"
"546","Motor 2.0 TDI","Motor","75","280","eBay","41"
"547","Asiento","Interior","89","85","Recambio Verde","15"
"548","Asiento","Interior","89","52","Ovoko","32"
"549","Turbo","Motor","3","792","Ovoko","11"
"550","Amortiguador","SuspensiÃ³n","21","72","eBay","36"
"551","Salpicadero","Interior","20","28","Ovoko","18"
"552","Alternador","Electricidad","12","169","Wallapop","19"
"553","Puerta","CarrocerÃ­a","74","253","Recambio Verde","34"
"554","Freno trasero","Frenos","32","97","Wallapop","5"
"555","Amortiguador","SuspensiÃ³n","91","61","Wallapop","11"
"556","Muelle","SuspensiÃ³n","19","120","Wallapop","42"
"557","Volante","Interior","69","94","eBay","41"
"558","BaterÃ­a 12V","Electricidad","84","41","Recambio Azul","32"
"559","CapÃ³","CarrocerÃ­a","75","342","Ovoko","32"
"560","Motor 1.6","Motor","3","442","Wallapop","40"
"561","Freno trasero","Frenos","84","79","Ovoko","19"
"562","Motor 2.0 TDI","Motor","61","601","Recambio Verde","37"
"563","Llanta AleaciÃ³n","Ruedas","22","78","Recambio Verde","48"
"564","Retrovisor","CarrocerÃ­a","37","378","Recambio Verde","7"
"565","BaterÃ­a 12V","Electricidad","8","193","Recambio Azul","18"
"566","Turbo","Motor","56","720","Wallapop","48"
"567","Alternador","Electricidad","35","98","Wallapop","22"
"568","Alternador","Electricidad","12","162","eBay","10"
"569","Motor 2.0 TDI","Motor","17","278","Ovoko","22"
"570","Muelle","SuspensiÃ³n","1","96","Recambio Azul","27"
"571","Muelle","SuspensiÃ³n","34","62","Recambio Verde","32"
"572","Salpicadero","Interior","79","70","Recambio Verde","36"
"573","Motor de arranque","Electricidad","93","100","eBay","13"
"574","Salpicadero","Interior","20","130","Recambio Verde","39"
"575","NeumÃ¡tico","Ruedas","26","23","Recambio Verde","8"
"576","Muelle","SuspensiÃ³n","28","84","Recambio Azul","18"
"577","Retrovisor","CarrocerÃ­a","33","198","eBay","12"
"578","Alternador","Electricidad","29","107","Wallapop","29"
"579","Disco de freno","Frenos","52","104","Wallapop","42"
"580","Amortiguador","SuspensiÃ³n","95","113","Recambio Azul","2"
"581","Alternador","Electricidad","71","197","Ovoko","13"
"582","Motor de arranque","Electricidad","64","183","eBay","9"
"583","Freno delantero","Frenos","52","44","Recambio Azul","16"
"584","Freno delantero","Frenos","66","47","Wallapop","11"
"585","Amortiguador","SuspensiÃ³n","14","138","eBay","15"
"586","Freno delantero","Frenos","66","90","Recambio Azul","31"
"587","Motor 1.6","Motor","27","221","Wallapop","3"
"588","Volante","Interior","8","50","eBay","18"
"589","NeumÃ¡tico","Ruedas","43","96","Recambio Verde","47"
"590","Amortiguador","SuspensiÃ³n","78","72","eBay","31"
"591","BaterÃ­a 12V","Electricidad","40","168","Recambio Verde","9"
"592","Retrovisor","CarrocerÃ­a","53","374","Wallapop","6"
"593","Turbo","Motor","34","650","Wallapop","36"
"594","Retrovisor","CarrocerÃ­a","79","137","Ovoko","41"
"595","Caja de cambios","Motor","35","730","Recambio Azul","35"
"596","Freno trasero","Frenos","73","64","Recambio Verde","46"
"597","Retrovisor","CarrocerÃ­a","33","298","Wallapop","43"
"598","Amortiguador","SuspensiÃ³n","55","140","Recambio Azul","18"
"599","NeumÃ¡tico","Ruedas","88","24","Wallapop","10"
"600","Disco de freno","Frenos","34","105","Recambio Verde","2"
"601","Motor 1.6","Motor","43","698","Recambio Verde","2"
"602","Muelle","SuspensiÃ³n","69","64","Ovoko","40"
"603","CapÃ³","CarrocerÃ­a","23","201","Recambio Verde","16"
"604","Salpicadero","Interior","2","128","Wallapop","17"
"605","Caja de cambios","Motor","33","447","eBay","31"
"606","Salpicadero","Interior","94","60","eBay","20"
"607","Volante","Interior","32","58","Recambio Azul","47"
"608","Volante","Interior","24","143","eBay","28"
"609","Motor de arranque","Electricidad","16","196","Wallapop","49"
"610","Llanta AleaciÃ³n","Ruedas","14","80","Ovoko","24"
"611","Motor de arranque","Electricidad","75","186","Recambio Verde","3"
"612","CapÃ³","CarrocerÃ­a","93","147","Recambio Azul","49"
"613","CapÃ³","CarrocerÃ­a","14","134","Recambio Verde","33"
"614","NeumÃ¡tico","Ruedas","48","79","Wallapop","22"
"615","Llanta AleaciÃ³n","Ruedas","39","64","Recambio Verde","46"
"616","Motor 2.0 TDI","Motor","22","330","eBay","39"
"617","Alternador","Electricidad","24","44","eBay","24"
"618","Volante","Interior","77","124","Recambio Azul","44"
"619","Retrovisor","CarrocerÃ­a","7","100","Wallapop","21"
"620","Muelle","SuspensiÃ³n","26","77","Recambio Verde","37"
"621","Alternador","Electricidad","96","147","Wallapop","41"
"622","Freno trasero","Frenos","35","111","Recambio Azul","33"
"623","Retrovisor","CarrocerÃ­a","39","278","Ovoko","48"
"624","Muelle","SuspensiÃ³n","79","95","Recambio Verde","35"
"625","Puerta","CarrocerÃ­a","3","298","Wallapop","45"
"626","Amortiguador","SuspensiÃ³n","35","76","Wallapop","30"
"627","Muelle","SuspensiÃ³n","66","98","Recambio Azul","32"
"628","Turbo","Motor","19","746","Ovoko","6"
"629","Puerta","CarrocerÃ­a","90","296","eBay","26"
"630","Muelle","SuspensiÃ³n","15","82","Recambio Verde","15"
"631","CapÃ³","CarrocerÃ­a","48","150","Wallapop","40"
"632","Amortiguador","SuspensiÃ³n","67","80","Wallapop","24"
"633","Disco de freno","Frenos","70","90","eBay","21"
"634","Volante","Interior","60","29","Recambio Verde","15"
"635","Freno delantero","Frenos","51","75","Recambio Verde","27"
"636","Freno trasero","Frenos","66","63","Recambio Azul","39"
"637","Asiento","Interior","90","43","Recambio Azul","11"
"638","Volante","Interior","93","147","Ovoko","8"
"639","Volante","Interior","90","92","Wallapop","14"
"640","Disco de freno","Frenos","27","65","Wallapop","28"
"641","Llanta AleaciÃ³n","Ruedas","47","56","Wallapop","38"
"642","Amortiguador","SuspensiÃ³n","84","73","eBay","15"
"643","Caja de cambios","Motor","39","538","Wallapop","47"
"644","Volante","Interior","7","31","eBay","17"
"645","Caja de cambios","Motor","80","737","Recambio Azul","11"
"646","Retrovisor","CarrocerÃ­a","14","121","Recambio Verde","29"
"647","Caja de cambios","Motor","21","424","eBay","19"
"648","Llanta AleaciÃ³n","Ruedas","71","42","Recambio Azul","46"
"649","CapÃ³","CarrocerÃ­a","86","224","Wallapop","38"
"650","Amortiguador","SuspensiÃ³n","99","102","Recambio Azul","33"
"651","Motor 1.6","Motor","84","227","Recambio Azul","31"
"652","Motor de arranque","Electricidad","90","177","Recambio Verde","41"
"653","Amortiguador","SuspensiÃ³n","98","125","eBay","49"
"654","Alternador","Electricidad","16","39","Recambio Azul","12"
"655","Freno delantero","Frenos","3","113","Recambio Verde","12"
"656","Salpicadero","Interior","99","133","Ovoko","20"
"657","Disco de freno","Frenos","48","41","Wallapop","30"
"658","NeumÃ¡tico","Ruedas","8","28","Ovoko","27"
"659","Retrovisor","CarrocerÃ­a","11","64","eBay","26"
"660","Turbo","Motor","51","594","Ovoko","45"
"661","Freno trasero","Frenos","45","98","Ovoko","43"
"662","Motor 2.0 TDI","Motor","42","477","Wallapop","46"
"663","Muelle","SuspensiÃ³n","89","115","Recambio Verde","7"
"664","Puerta","CarrocerÃ­a","70","89","Recambio Verde","34"
"665","Amortiguador","SuspensiÃ³n","28","112","eBay","9"
"666","Motor de arranque","Electricidad","83","64","Wallapop","32"
"667","Motor 2.0 TDI","Motor","2","499","eBay","41"
"668","Retrovisor","CarrocerÃ­a","41","87","Recambio Verde","17"
"669","CapÃ³","CarrocerÃ­a","45","58","Wallapop","36"
"670","Motor de arranque","Electricidad","29","188","Wallapop","41"
"671","Alternador","Electricidad","25","192","eBay","33"
"672","Volante","Interior","96","81","Ovoko","15"
"673","Motor 2.0 TDI","Motor","92","328","Recambio Verde","39"
"674","Puerta","CarrocerÃ­a","26","90","Recambio Azul","44"
"675","Motor 2.0 TDI","Motor","76","547","Ovoko","38"
"676","Muelle","SuspensiÃ³n","58","71","Ovoko","28"
"677","Retrovisor","CarrocerÃ­a","73","394","eBay","34"
"678","Puerta","CarrocerÃ­a","80","256","Wallapop","34"
"679","Alternador","Electricidad","15","55","Recambio Verde","18"
"680","Motor 1.6","Motor","60","367","Recambio Verde","42"
"681","Retrovisor","CarrocerÃ­a","78","328","eBay","49"
"682","Volante","Interior","51","52","Recambio Azul","25"
"683","Puerta","CarrocerÃ­a","53","125","Ovoko","1"
"684","BaterÃ­a 12V","Electricidad","97","151","Ovoko","46"
"685","NeumÃ¡tico","Ruedas","47","59","Recambio Azul","22"
"686","Amortiguador","SuspensiÃ³n","49","116","eBay","27"
"687","Motor de arranque","Electricidad","66","149","Wallapop","43"
"688","Disco de freno","Frenos","68","107","Wallapop","10"
"689","BaterÃ­a 12V","Electricidad","44","47","Ovoko","28"
"690","Asiento","Interior","52","111","Wallapop","38"
"691","Llanta AleaciÃ³n","Ruedas","7","88","eBay","5"
"692","Llanta AleaciÃ³n","Ruedas","99","25","eBay","8"
"693","Llanta AleaciÃ³n","Ruedas","37","30","Wallapop","20"
"694","Retrovisor","CarrocerÃ­a","2","241","Recambio Azul","11"
"695","Amortiguador","SuspensiÃ³n","17","140","Recambio Verde","47"
"696","Turbo","Motor","30","512","Wallapop","16"
"697","Freno trasero","Frenos","85","103","Wallapop","43"
"698","Muelle","SuspensiÃ³n","75","113","Recambio Verde","34"
"699","Volante","Interior","61","45","Ovoko","20"
"700","Caja de cambios","Motor","91","456","Recambio Azul","30"
"701","Freno delantero","Frenos","33","48","Ovoko","24"
"702","Alternador","Electricidad","31","118","Recambio Azul","31"
"703","Turbo","Motor","23","764","Recambio Azul","11"
"704","Volante","Interior","86","148","Recambio Azul","43"
"705","Puerta","CarrocerÃ­a","6","217","Wallapop","26"
"706","Muelle","SuspensiÃ³n","94","68","Wallapop","7"
"707","Asiento","Interior","76","146","eBay","41"
"708","Salpicadero","Interior","7","59","Recambio Azul","1"
"709","BaterÃ­a 12V","Electricidad","15","132","Ovoko","23"
"710","Motor 2.0 TDI","Motor","25","424","Recambio Verde","22"
"711","Amortiguador","SuspensiÃ³n","26","120","Ovoko","5"
"712","Disco de freno","Frenos","75","72","Ovoko","45"
"713","Salpicadero","Interior","97","101","eBay","8"
"714","Amortiguador","SuspensiÃ³n","98","98","Ovoko","29"
"715","Puerta","CarrocerÃ­a","7","394","Wallapop","41"
"716","Retrovisor","CarrocerÃ­a","93","358","Recambio Verde","34"
"717","Volante","Interior","43","118","Recambio Verde","31"
"718","Llanta AleaciÃ³n","Ruedas","76","61","eBay","48"
"719","Amortiguador","SuspensiÃ³n","99","80","eBay","1"
"720","CapÃ³","CarrocerÃ­a","3","102","Wallapop","31"
"721","Volante","Interior","94","98","Recambio Azul","40"
"722","Motor de arranque","Electricidad","65","82","Ovoko","24"
"723","Amortiguador","SuspensiÃ³n","20","101","eBay","19"
"724","Freno trasero","Frenos","6","95","Wallapop","17"
"725","Freno delantero","Frenos","52","54","eBay","16"
"726","Puerta","CarrocerÃ­a","84","189","Wallapop","37"
"727","Muelle","SuspensiÃ³n","85","121","Recambio Azul","13"
"728","Puerta","CarrocerÃ­a","42","244","Ovoko","41"
"729","Freno delantero","Frenos","90","112","eBay","31"
"730","Caja de cambios","Motor","49","547","eBay","14"
"731","Freno trasero","Frenos","30","85","Wallapop","16"
"732","Volante","Interior","54","44","Ovoko","28"
"733","Amortiguador","SuspensiÃ³n","1","97","Wallapop","2"
"734","Puerta","CarrocerÃ­a","67","244","Recambio Azul","36"
"735","Motor 1.6","Motor","60","601","Wallapop","46"
"736","Turbo","Motor","72","764","Recambio Azul","24"
"737","Llanta AleaciÃ³n","Ruedas","47","89","Recambio Azul","6"
"738","Motor de arranque","Electricidad","26","167","eBay","33"
"739","Motor 2.0 TDI","Motor","59","769","Wallapop","30"
"740","Llanta AleaciÃ³n","Ruedas","69","46","eBay","23"
"741","BaterÃ­a 12V","Electricidad","2","50","eBay","40"
"742","Alternador","Electricidad","89","119","Recambio Azul","43"
"743","NeumÃ¡tico","Ruedas","52","87","Recambio Verde","34"
"744","Muelle","SuspensiÃ³n","87","141","Recambio Verde","21"
"745","Puerta","CarrocerÃ­a","77","393","Recambio Azul","20"
"746","BaterÃ­a 12V","Electricidad","67","195","Recambio Azul","42"
"747","Turbo","Motor","37","342","eBay","30"
"748","Llanta AleaciÃ³n","Ruedas","15","81","Ovoko","17"
"749","Asiento","Interior","40","95","Recambio Azul","19"
"750","Muelle","SuspensiÃ³n","7","94","Ovoko","23"
"751","Freno delantero","Frenos","13","58","Recambio Verde","36"
"752","Asiento","Interior","78","44","Ovoko","47"
"753","Amortiguador","SuspensiÃ³n","6","115","Recambio Verde","23"
"754","NeumÃ¡tico","Ruedas","3","35","Recambio Azul","21"
"755","Motor de arranque","Electricidad","42","79","Recambio Azul","25"
"756","Asiento","Interior","25","132","Wallapop","41"
"757","CapÃ³","CarrocerÃ­a","24","245","eBay","37"
"758","Llanta AleaciÃ³n","Ruedas","40","80","Ovoko","48"
