"id_venta","pieza_id","fecha_venta","precio_venta","canal_venta"
"1711","434","2025-01-05","173,88","Recambio Verde"
"1712","2388","2025-09-03","440,02","eBay"
"1713","410","2025-11-19","60,3","Recambio Verde"
"1714","410","2026-02-06","66,33","Recambio Verde"
"1715","3071","2025-07-17","67,62","Ovoko"
"1716","3483","2025-09-29","79,56","Ovoko"
"1717","3483","2026-03-09","75,66","Ovoko"
"1718","3483","2026-02-01","70,2","eBay"
"1719","1360","2025-05-24","118,8","Recambio Verde"
"1720","4019","2025-08-29","197,88","Recambio Azul"
"1721","4814","2025-06-29","93,6","Wallapop"
"1722","1852","2026-01-27","154,5","eBay"
"1723","3381","2025-12-31","202,98","Recambio Azul"
"1724","4656","2025-12-29","77,38","Wallapop"
"1725","2410","2025-08-15","329,28","Ovoko"
"1726","4903","2025-02-17","310,08","Ovoko"
"1727","4266","2025-10-11","79","eBay"
"1728","4082","2025-10-31","37,45","Recambio Azul"
"1729","1263","2025-04-17","165,62","Recambio Azul"
"1730","4400","2025-05-03","353,16","Ovoko"
"1731","1434","2025-03-15","298,98","Recambio Azul"
"1732","1434","2025-08-26","320,12","Wallapop"
"1733","1633","2025-08-24","22,75","Recambio Verde"
"1734","2454","2026-01-19","670","Recambio Azul"
"1735","1299","2025-07-16","79,98","Recambio Verde"
"1736","1299","2025-06-14","86,86","Wallapop"
"1737","1299","2025-05-12","79,98","Wallapop"
"1738","4333","2025-04-13","322,07","eBay"
"1739","4333","2025-05-25","285,95","Ovoko"
"1740","4333","2025-09-24","273,91","Ovoko"
"1741","368","2026-03-05","75,2","Recambio Azul"
"1742","3768","2025-08-28","105,93","Recambio Azul"
"1743","68","2025-03-16","79,54","eBay"
"1744","3633","2025-08-08","112,5","Recambio Verde"
"1745","3633","2025-02-09","126,25","Recambio Verde"
"1746","4083","2025-10-19","80,64","Recambio Verde"
"1747","4083","2025-07-06","83,16","Recambio Azul"
"1748","4157","2025-04-02","33,66","Recambio Verde"
"1749","4157","2025-03-03","37,06","Recambio Verde"
"1750","4157","2025-06-06","35,02","Recambio Verde"
"1751","2084","2025-02-04","466,56","eBay"
"1752","4566","2026-03-03","417,15","Recambio Verde"
"1753","2073","2025-01-10","88,81","Ovoko"
"1754","117","2025-11-28","75,24","eBay"
"1755","2418","2025-06-04","47","Recambio Azul"
"1756","943","2026-02-08","60,39","Wallapop"
"1757","1105","2025-07-07","459,84","Ovoko"
"1758","3668","2025-08-04","51,94","Ovoko"
"1759","4110","2025-08-26","101,92","Wallapop"
"1760","3714","2026-02-09","110,09","Recambio Verde"
"1761","2638","2025-04-23","69,3","Recambio Azul"
"1762","2638","2025-05-16","66,66","Ovoko"
"1763","907","2025-02-01","185,13","Recambio Verde"
"1764","4091","2025-12-04","39,77","eBay"
"1765","1091","2025-08-06","172,71","Wallapop"
"1766","1091","2026-01-23","181,26","Recambio Azul"
"1767","1091","2025-12-13","172,71","Recambio Verde"
"1768","3277","2025-04-07","195,7","Recambio Azul"
"1769","1926","2025-10-28","101,92","Ovoko"
"1770","852","2025-08-11","127,84","eBay"
"1771","852","2026-01-17","140,08","Recambio Verde"
"1772","2042","2025-12-13","95,7","eBay"
"1773","1243","2026-01-15","341,55","Wallapop"
"1774","743","2025-09-04","84,39","Wallapop"
"1775","206","2026-01-27","87,48","Recambio Verde"
"1776","206","2026-03-13","76,95","Recambio Azul"
"1777","4931","2026-01-09","74,4","eBay"
"1778","1490","2025-06-13","833,16","Ovoko"
"1779","4501","2025-09-23","644,38","Wallapop"
"1780","4495","2025-08-27","102,6","Wallapop"
"1781","4888","2026-01-19","156,55","Wallapop"
"1782","141","2026-01-13","113,42","Recambio Azul"
"1783","141","2026-02-11","113,42","eBay"
"1784","141","2025-08-27","110,24","Wallapop"
"1785","3255","2026-01-04","325,6","Recambio Verde"
"1786","102","2026-02-26","71,54","Wallapop"
"1787","1822","2026-03-01","511,02","Wallapop"
"1788","1049","2025-06-27","88,4","eBay"
"1789","2263","2025-01-21","83,46","eBay"
"1790","2263","2025-07-21","85,02","Recambio Azul"
"1791","4785","2025-12-07","113,4","Ovoko"
"1792","409","2025-03-27","424,01","Ovoko"
"1793","982","2025-07-28","174,72","Recambio Verde"
"1794","2471","2025-10-12","115,2","Ovoko"
"1795","2471","2025-06-02","132","Recambio Azul"
"1796","3104","2025-01-01","77,19","Wallapop"
"1797","1307","2025-03-09","95,68","eBay"
"1798","1307","2026-01-31","93,84","Recambio Verde"
"1799","1307","2025-12-04","99,36","Recambio Azul"
"1800","2153","2025-11-23","548,02","Recambio Verde"
"1801","1626","2025-03-15","22","Wallapop"
"1802","1626","2025-04-14","23,98","Ovoko"
"1803","4278","2025-09-03","94,64","Recambio Azul"
"1804","3189","2025-09-20","47","Recambio Azul"
"1805","1129","2025-10-17","292,74","Recambio Azul"
"1806","2176","2025-11-21","144,16","Recambio Verde"
"1807","2740","2025-06-28","120,91","Recambio Azul"
"1808","452","2026-02-03","90,2","eBay"
"1809","4351","2025-10-27","266,02","eBay"
"1810","2957","2025-04-19","356,25","Ovoko"
"1811","2299","2025-01-19","51,52","Ovoko"
"1812","2394","2025-02-14","58,41","Recambio Verde"
"1813","3393","2026-02-17","305,2","Ovoko"
"1814","1775","2025-09-16","141,7","Recambio Verde"
"1815","3420","2025-07-23","109,74","eBay"
"1816","3420","2025-01-19","114,46","Wallapop"
"1817","540","2025-09-10","22,89","eBay"
"1818","3667","2025-12-05","112,11","Recambio Azul"
"1819","3667","2025-10-10","109,89","Wallapop"
"1820","3667","2026-02-18","117,66","Ovoko"
"1821","4021","2025-12-18","42,78","eBay"
"1822","2996","2025-01-10","66,64","eBay"
"1823","4433","2026-01-15","95,79","Recambio Verde"
"1824","4224","2025-09-22","94","Ovoko"
"1825","4589","2025-01-19","26,6","Recambio Verde"
"1826","2331","2025-02-21","104,94","Recambio Verde"
"1827","2507","2025-09-10","71,07","Ovoko"
"1828","2507","2025-07-10","70,38","eBay"
"1829","2322","2025-04-27","53,58","Wallapop"
"1830","4024","2025-08-20","134,2","Recambio Verde"
"1831","4024","2025-08-19","111,02","eBay"
"1832","4024","2025-06-25","114,68","Ovoko"
"1833","4276","2025-05-30","202,46","Wallapop"
"1834","4276","2025-04-29","192,91","Wallapop"
"1835","6","2025-10-21","27,6","Recambio Azul"
"1836","4827","2026-02-20","32,7","Recambio Verde"
"1837","4827","2025-01-02","32,7","Wallapop"
"1838","4827","2025-03-25","28,5","Recambio Azul"
"1839","3407","2025-09-15","120,96","Recambio Verde"
"1840","2547","2026-03-13","380,54","Recambio Verde"
"1841","3812","2025-05-13","39,13","eBay"
"1842","3812","2025-12-21","41,28","Ovoko"
"1843","4534","2025-08-03","114,4","eBay"
"1844","4765","2026-03-15","134,85","Recambio Verde"
"1845","2955","2025-05-07","84,24","Wallapop"
"1846","2955","2025-11-27","78,57","Recambio Verde"
"1847","2955","2025-11-23","84,24","eBay"
"1848","1969","2026-02-04","87,36","Ovoko"
"1849","114","2025-02-05","68,31","Ovoko"
"1850","3898","2025-09-17","43,26","Ovoko"
"1851","1846","2025-06-14","548,96","eBay"
"1852","3404","2026-02-11","403,92","eBay"
"1853","4869","2025-08-16","650,43","Wallapop"
"1854","46","2025-08-06","37,6","Recambio Azul"
"1855","3571","2025-12-26","53,53","Recambio Verde"
"1856","3571","2025-05-12","57,24","Recambio Azul"
"1857","872","2025-10-09","41,42","Wallapop"
"1858","3607","2025-08-29","119,04","Ovoko"
"1859","3607","2025-05-01","121,52","Recambio Verde"
"1860","3749","2025-06-30","92,12","eBay"
"1861","698","2025-04-26","107,35","Recambio Verde"
"1862","1342","2025-06-28","289,52","Recambio Azul"
"1863","4754","2025-04-15","106,82","Recambio Verde"
"1864","906","2025-09-29","125,12","Wallapop"
"1865","906","2025-07-11","130,56","eBay"
"1866","4190","2026-02-12","73,6","Recambio Verde"
"1867","1638","2026-03-03","59,52","Recambio Azul"
"1868","77","2025-06-20","635,58","Recambio Verde"
"1869","2932","2025-09-19","43,2","Wallapop"
"1870","712","2025-02-02","69,12","Wallapop"
"1871","2261","2025-07-05","58,3","Recambio Azul"
"1872","827","2025-07-08","60,76","Ovoko"
"1873","1414","2025-04-01","175,35","Recambio Azul"
"1874","3329","2025-11-30","343,47","Ovoko"
"1875","3329","2025-08-14","317,79","Recambio Azul"
"1876","3937","2025-03-11","101,65","eBay"
"1877","1133","2025-11-05","555,33","Ovoko"
"1878","1133","2026-01-31","513,81","Recambio Azul"
"1879","1133","2025-04-09","529,38","Wallapop"
"1880","2987","2025-09-07","141,7","Ovoko"
"1881","4747","2025-11-26","39,13","Recambio Azul"
"1882","2257","2025-06-28","84","Recambio Azul"
"1883","822","2025-05-01","126,9","Ovoko"
"1884","2561","2025-11-16","71,76","Recambio Azul"
"1885","2561","2026-02-17","69","Wallapop"
"1886","1224","2025-07-12","56,26","eBay"
"1887","380","2025-05-05","167,4","Recambio Azul"
"1888","2535","2025-02-19","87,98","Recambio Azul"
"1889","2535","2026-02-09","90,47","eBay"
"1890","2535","2026-02-20","82,17","eBay"
"1891","795","2025-04-06","108,81","Ovoko"
"1892","795","2025-08-28","125,19","Recambio Verde"
"1893","795","2025-03-11","125,19","eBay"
"1894","4311","2025-06-29","71,61","Recambio Verde"
"1895","962","2025-04-08","88","Wallapop"
"1896","1137","2025-09-21","53","eBay"
"1897","1137","2025-06-28","54,5","Recambio Verde"
"1898","2651","2025-01-15","37,44","Wallapop"
"1899","4093","2025-04-12","153,01","Recambio Azul"
"1900","4092","2025-11-27","67,67","Ovoko"
"1901","3352","2025-01-31","62,1","Ovoko"
"1902","3352","2026-01-30","75,9","Ovoko"
"1903","3352","2025-10-21","63,48","Recambio Verde"
"1904","252","2025-06-21","97,97","Wallapop"
"1905","3321","2025-11-24","99,84","eBay"
"1906","3268","2026-01-09","636,57","eBay"
"1907","4023","2025-07-14","224,4","Ovoko"
"1908","738","2026-01-22","180,36","Ovoko"
"1909","3273","2025-09-16","471,2","Recambio Azul"
"1910","721","2025-02-21","103,88","Ovoko"
"1911","721","2026-03-10","97,02","Ovoko"
"1912","721","2025-05-07","107,8","Ovoko"
"1913","1962","2025-09-23","86,33","Ovoko"
"1914","1477","2025-06-09","73,8","Wallapop"
"1915","3807","2025-07-01","170,19","Recambio Azul"
"1916","1814","2025-11-11","726,19","Ovoko"
"1917","1865","2025-06-02","212,93","Ovoko"
"1918","3585","2025-12-30","605,28","Recambio Azul"
"1919","3558","2025-09-30","36,48","Wallapop"
"1920","3435","2025-08-10","146,64","Wallapop"
"1921","1277","2025-04-24","61,11","Recambio Azul"
"1922","4712","2025-11-01","303,3","Ovoko"
"1923","3136","2025-07-09","79,98","eBay"
"1924","3136","2025-09-27","84,28","Recambio Verde"
"1925","3592","2025-07-28","716,88","Wallapop"
"1926","1048","2025-10-02","83,7","Recambio Verde"
"1927","3666","2025-08-07","31,2","Recambio Azul"
"1928","1369","2025-06-26","134,07","Recambio Verde"
"1929","1369","2025-02-10","127,92","Wallapop"
"1930","2566","2025-06-22","73,44","eBay"
"1931","2566","2025-09-27","74,16","Ovoko"
"1932","3269","2025-05-23","98,28","Recambio Verde"
"1933","3945","2025-06-29","102,72","eBay"
"1934","156","2026-02-25","52,92","Recambio Verde"
"1935","1022","2025-01-18","158,36","Ovoko"
"1936","2282","2025-02-26","257,5","Recambio Azul"
"1937","3327","2025-09-13","755,52","eBay"
"1938","3933","2025-02-18","44,29","Recambio Verde"
"1939","3139","2026-02-20","106,92","eBay"
"1940","3139","2025-09-24","105,93","Recambio Azul"
"1941","992","2025-11-27","83,52","Recambio Azul"
"1942","4729","2025-08-19","504,96","Recambio Verde"
"1943","4768","2025-04-03","152,25","Recambio Verde"
"1944","4922","2026-01-16","97,37","Recambio Verde"
"1945","4922","2025-12-19","86,45","Ovoko"
"1946","3559","2025-04-01","357,22","Recambio Verde"
"1947","1925","2025-09-30","117,72","eBay"
"1948","3535","2025-05-04","83,16","Ovoko"
"1949","4162","2025-06-06","52,08","Recambio Azul"
"1950","784","2026-03-13","217,08","Ovoko"
"1951","784","2025-06-06","180,9","Ovoko"
"1952","606","2025-01-25","56,4","Recambio Azul"
"1953","3226","2025-03-06","265,78","Recambio Azul"
"1954","3226","2025-05-22","295,92","Recambio Verde"
"1955","1641","2025-11-24","63,36","Ovoko"
"1956","1641","2026-01-02","63,36","Recambio Verde"
"1957","174","2025-06-12","81,12","Recambio Verde"
"1958","32","2025-01-31","106,72","Ovoko"
"1959","3128","2025-01-27","708,08","Recambio Verde"
"1960","1109","2026-01-05","46,55","eBay"
"1961","3743","2025-08-30","118,08","Recambio Verde"
"1962","993","2025-01-23","110,7","eBay"
"1963","993","2026-01-20","135,3","Ovoko"
"1964","2230","2025-10-11","477","Wallapop"
"1965","383","2026-02-11","80,85","Wallapop"
"1966","4539","2025-11-23","612","Recambio Azul"
"1967","4242","2025-10-12","68,87","Recambio Verde"
"1968","3735","2025-01-19","86,52","Recambio Azul"
"1969","3735","2025-10-08","81,48","Recambio Verde"
"1970","4424","2025-12-14","46,08","Ovoko"
"1971","2384","2025-05-29","60,99","Wallapop"
"1972","894","2025-01-05","94","Wallapop"
"1973","3691","2025-03-27","50,76","Recambio Azul"
"1974","4472","2025-07-15","88,32","Recambio Azul"
"1975","1439","2025-09-03","137,08","Recambio Verde"
"1976","1439","2025-09-14","143,04","Recambio Azul"
"1977","4739","2025-01-11","135,66","eBay"
"1978","1542","2026-03-11","360,84","Recambio Azul"
"1979","3696","2025-08-16","165,24","Recambio Azul"
"1980","4252","2025-11-01","64,26","eBay"
"1981","4431","2025-05-02","333,06","Recambio Verde"
"1982","4586","2026-02-02","51,48","eBay"
"1983","3850","2025-05-17","88","Ovoko"
"1984","4105","2025-07-17","61,2","Recambio Verde"
"1985","549","2025-09-02","712,8","eBay"
"1986","2275","2025-06-25","68,2","eBay"
"1987","2275","2025-06-29","59,52","Ovoko"
"1988","4148","2026-01-22","308,88","Recambio Verde"
"1989","2746","2025-04-03","74,62","Wallapop"
"1990","1549","2025-01-26","149,04","Wallapop"
"1991","1549","2025-12-06","126,96","Wallapop"
"1992","1549","2025-03-03","142,14","eBay"
"1993","4368","2025-01-13","443,1","Wallapop"
"1994","2342","2025-10-21","498,6","Wallapop"
"1995","2342","2025-08-07","509,68","eBay"
"1996","2898","2025-08-12","206,4","Recambio Azul"
"1997","629","2026-01-18","304,88","Wallapop"
"1998","89","2025-12-09","93,06","Recambio Verde"
"1999","89","2025-12-26","102,96","eBay"
"2000","4004","2025-04-24","660,3","Recambio Verde"
"2001","2360","2025-05-01","176,13","Wallapop"
"2002","883","2025-12-21","89,28","Recambio Verde"
"2003","4629","2025-10-15","253,05","Ovoko"
"2004","799","2025-03-19","192,06","eBay"
"2005","1203","2025-01-31","390","Wallapop"
"2006","1203","2025-03-04","429","Recambio Verde"
"2007","3347","2025-08-11","64,68","Recambio Verde"
"2008","4792","2025-11-19","59,4","Recambio Azul"
"2009","291","2026-01-18","139","Wallapop"
"2010","3574","2025-04-13","36,04","Recambio Verde"
"2011","893","2025-08-14","135,24","Wallapop"
"2012","893","2025-01-12","133,86","Wallapop"
"2013","3661","2025-09-23","25,25","Recambio Azul"
"2014","1698","2026-01-22","468,27","Wallapop"
"2015","4697","2025-11-27","55,29","Recambio Verde"
"2016","3239","2025-08-05","407,4","Recambio Azul"
"2017","1392","2025-07-09","110,24","Recambio Verde"
"2018","4552","2025-05-24","212,3","eBay"
"2019","1265","2026-02-13","59,4","Ovoko"
"2020","3780","2025-09-22","101,76","Wallapop"
"2021","4649","2026-02-13","48,23","Recambio Azul"
"2022","4944","2025-08-10","71,28","Ovoko"
"2023","3197","2025-07-31","153,3","Recambio Azul"
"2024","190","2025-01-25","322,92","Wallapop"
"2025","11","2025-04-02","73,6","eBay"
"2026","4942","2026-01-02","354,04","Recambio Verde"
"2027","4942","2025-07-16","330,66","Recambio Verde"
"2028","2035","2025-12-05","29,58","eBay"
"2029","1197","2026-02-20","599","Recambio Verde"
"2030","4407","2025-08-01","79,98","Recambio Azul"
"2031","283","2025-04-16","142,04","Wallapop"
"2032","3731","2025-02-12","93,73","Wallapop"
"2033","1630","2025-06-04","53,41","Recambio Azul"
"2034","1136","2025-06-08","20,58","Ovoko"
"2035","1136","2025-12-02","20,58","eBay"
"2036","3264","2025-11-05","50,76","Recambio Azul"
"2037","3264","2025-03-12","51,7","Wallapop"
"2038","480","2025-06-26","105,84","Recambio Verde"
"2039","480","2025-11-11","99,96","Recambio Verde"
"2040","2241","2025-08-03","570,9","Recambio Azul"
"2041","2387","2025-04-09","101,85","Wallapop"
"2042","2387","2025-11-19","88,27","Recambio Verde"
"2043","1681","2025-11-18","284,05","Ovoko"
"2044","3009","2026-03-02","83,42","Recambio Verde"
"2045","2657","2025-02-14","111,18","Recambio Verde"
"2046","4784","2025-09-22","83,6","Wallapop"
"2047","4784","2025-05-28","85,36","Ovoko"
"2048","4784","2025-04-07","80,96","Ovoko"
"2049","3027","2025-01-27","193,92","Recambio Azul"
"2050","2945","2025-02-18","90,09","eBay"
"2051","54","2025-10-14","21,16","Recambio Azul"
"2052","674","2025-12-13","92,7","Recambio Azul"
"2053","4797","2025-09-26","66,56","Ovoko"
"2054","2097","2025-10-23","337,84","Wallapop"
"2055","957","2025-06-06","858,6","Recambio Verde"
"2056","4687","2025-09-01","124,95","eBay"
"2057","4821","2025-09-27","358,54","Ovoko"
"2058","2912","2025-11-15","570,31","Recambio Azul"
"2059","2912","2025-09-16","511,68","Wallapop"
"2060","2912","2025-11-15","506,35","Wallapop"
"2061","2229","2025-08-22","48,96","Ovoko"
"2062","1834","2026-03-15","150,15","Wallapop"
"2063","1729","2026-02-19","143,82","Ovoko"
"2064","1729","2025-05-31","143,82","Recambio Azul"
"2065","1285","2026-01-04","20,2","Ovoko"
"2066","2795","2025-06-13","64,8","Ovoko"
"2067","4956","2025-11-18","35,7","Recambio Verde"
"2068","1248","2025-12-18","131,58","Wallapop"
"2069","1945","2026-02-26","260,7","Recambio Verde"
"2070","4054","2025-12-30","275,01","Ovoko"
"2071","4054","2025-05-04","250,98","Recambio Verde"
"2072","4524","2026-03-03","154,96","eBay"
"2073","889","2025-08-09","409,5","eBay"
"2074","3987","2026-01-27","553,41","Recambio Verde"
"2075","1372","2025-04-03","85,5","Recambio Verde"
"2076","1492","2025-06-24","307,8","eBay"
"2077","3267","2025-08-01","161,16","Wallapop"
"2078","2309","2025-08-13","88,32","Recambio Azul"
"2079","3215","2026-02-04","527,4","Wallapop"
"2080","3857","2026-03-06","22,77","Ovoko"
"2081","3543","2025-11-09","110,09","Recambio Azul"
"2082","3543","2025-09-22","103,55","eBay"
"2083","896","2025-05-08","65,88","Recambio Verde"
"2084","981","2025-12-18","69,12","Recambio Verde"
"2085","4133","2025-05-12","74,12","eBay"
"2086","935","2025-03-13","185,22","Recambio Azul"
"2087","774","2025-04-05","91,52","eBay"
"2088","718","2025-04-20","62,22","Wallapop"
"2089","4736","2025-07-15","83","Recambio Verde"
"2090","1517","2025-08-30","97,37","Recambio Verde"
"2091","2113","2025-04-24","79,68","Ovoko"
"2092","2285","2025-11-30","63","Recambio Azul"
"2093","4642","2025-05-03","75,48","Wallapop"
"2094","4561","2025-05-08","84,15","Wallapop"
"2095","1586","2025-12-23","273,71","Wallapop"
"2096","485","2025-08-04","34,78","Recambio Azul"
"2097","4603","2025-12-14","139,84","Wallapop"
"2098","4323","2025-06-30","69,3","Recambio Azul"
"2099","2103","2025-02-28","70,72","Wallapop"
"2100","3769","2025-01-20","21,2","Wallapop"
"2101","3584","2026-02-12","32,24","Recambio Azul"
"2102","4187","2025-06-05","136,68","Wallapop"
"2103","3293","2025-11-18","223,51","Wallapop"
"2104","867","2025-06-05","357,88","Ovoko"
"2105","1040","2025-05-26","151,41","Recambio Verde"
"2106","3919","2025-01-19","67,6","eBay"
"2107","1164","2025-01-10","138,7","eBay"
"2108","857","2025-12-12","23,52","eBay"
"2109","998","2025-12-18","101,2","Recambio Azul"
"2110","432","2025-04-22","236,55","Ovoko"
"2111","1710","2025-05-07","98,44","Ovoko"
"2112","4884","2026-01-11","707,4","Recambio Verde"
"2113","2546","2026-01-28","95,68","Recambio Azul"
"2114","2546","2025-08-21","86,48","Ovoko"
"2115","4005","2025-02-23","77,52","Ovoko"
"2116","3720","2025-05-22","464,64","Recambio Azul"
"2117","357","2025-11-14","83,64","Wallapop"
"2118","3624","2025-03-09","161,92","eBay"
"2119","1750","2025-07-19","118,32","Recambio Verde"
"2120","347","2025-06-06","148","Recambio Azul"
"2121","2758","2025-02-07","46,87","Ovoko"
"2122","4094","2026-01-23","40,17","Recambio Azul"
"2123","4094","2025-05-24","39,78","Wallapop"
"2124","4094","2025-06-27","36,27","Wallapop"
"2125","3896","2025-11-03","23,52","Ovoko"
"2126","4127","2025-03-26","58,28","eBay"
"2127","2062","2026-02-06","63,86","Wallapop"
"2128","2725","2026-03-05","69,3","Wallapop"
"2129","3712","2025-09-22","97,85","Ovoko"
"2130","3712","2025-03-14","104,5","Ovoko"
"2131","251","2026-02-07","214,12","Wallapop"
"2132","251","2025-12-08","209,88","Recambio Azul"
"2133","2686","2025-04-20","98,8","Ovoko"
"2134","2142","2025-09-07","91,08","Recambio Verde"
"2135","227","2025-11-20","84,28","eBay"
"2136","3168","2025-11-15","609","Recambio Verde"
"2137","2414","2025-09-11","78,72","Wallapop"
"2138","2414","2025-01-23","78,72","Recambio Azul"
"2139","1325","2025-05-14","95,92","Ovoko"
"2140","1325","2025-04-02","86,24","Recambio Verde"
"2141","3447","2025-10-20","64,64","Ovoko"
"2142","3447","2025-10-02","59,52","Ovoko"
"2143","3547","2025-07-27","62,08","Wallapop"
"2144","3547","2025-08-23","69,12","Recambio Azul"
"2145","1521","2025-05-27","308,46","Ovoko"
"2146","1521","2025-06-22","282,27","Recambio Azul"
"2147","628","2026-01-31","790,76","Recambio Verde"
"2148","1042","2025-10-13","125,55","Wallapop"
"2149","1042","2026-01-27","130,95","Ovoko"
"2150","801","2025-08-08","320,4","Ovoko"
"2151","2704","2025-08-12","77,25","Ovoko"
"2152","3651","2026-01-09","68,04","Recambio Verde"
"2153","4965","2025-03-04","146,88","Recambio Verde"
"2154","4965","2025-06-25","140,08","Recambio Verde"
"2155","4965","2025-05-23","129,2","eBay"
"2156","2532","2025-05-21","89,1","eBay"
"2157","2532","2025-05-03","107,91","Recambio Azul"
"2158","475","2025-06-07","116,39","Ovoko"
"2159","4981","2026-02-03","95,04","Ovoko"
"2160","1281","2025-06-24","31,5","Recambio Verde"
"2161","4063","2025-04-26","40,5","Recambio Azul"
"2162","3148","2025-03-12","730,41","Ovoko"
"2163","921","2025-08-02","161,37","Recambio Verde"
"2164","3242","2026-03-02","157,7","eBay"
"2165","3781","2025-09-02","109,2","Recambio Verde"
"2166","1805","2025-02-21","74,25","Wallapop"
"2167","2976","2025-11-14","701,76","Ovoko"
"2168","4787","2025-09-03","114","Ovoko"
"2169","4523","2025-04-01","69,75","Recambio Verde"
"2170","3304","2025-09-07","617,5","Recambio Verde"
"2171","3304","2025-05-31","611","Wallapop"
"2172","2052","2025-12-22","247,35","Wallapop"
"2173","184","2025-05-14","767,88","Ovoko"
"2174","70","2025-08-23","62,79","Recambio Verde"
"2175","70","2025-11-11","74,52","Ovoko"
"2176","3702","2025-05-08","71,78","Ovoko"
"2177","3702","2025-12-11","74,74","Ovoko"
"2178","1273","2025-01-20","40,59","Ovoko"
"2179","1527","2026-02-02","83,42","Recambio Verde"
"2180","1527","2026-02-08","92,88","Ovoko"
"2181","3331","2025-09-19","103,55","Ovoko"
"2182","1693","2025-08-02","59,4","eBay"
"2183","2115","2025-05-31","94,64","Ovoko"
"2184","3433","2025-03-28","147,87","eBay"
"2185","3742","2025-12-14","51,7","Recambio Azul"
"2186","3742","2026-01-14","42,77","Recambio Azul"
"2187","1016","2025-02-22","46,5","Ovoko"
"2188","2369","2026-02-02","135,8","eBay"
"2189","2369","2025-03-23","127,4","Wallapop"
"2190","2125","2025-09-21","47,04","Ovoko"
"2191","2125","2025-05-27","44,64","Wallapop"
"2192","3913","2025-05-14","167,2","Recambio Verde"
"2193","3913","2025-01-07","161,12","Recambio Verde"
"2194","526","2025-09-11","92,07","Ovoko"
"2195","301","2026-02-28","477,75","Recambio Azul"
"2196","934","2025-12-21","77,04","Recambio Azul"
"2197","2646","2025-12-19","115,64","Recambio Verde"
"2198","2458","2025-10-12","47","Recambio Verde"
"2199","2458","2025-08-21","48,41","Recambio Azul"
"2200","2111","2025-07-16","148,8","Ovoko"
"2201","834","2025-12-23","753","Ovoko"
"2202","1783","2026-01-11","71,71","Recambio Verde"
"2203","828","2025-01-16","135","Recambio Azul"
"2204","1055","2025-03-14","23,54","Ovoko"
"2205","1480","2025-10-20","162,36","Recambio Azul"
"2206","963","2025-11-19","90,64","Recambio Azul"
"2207","1458","2025-07-28","683,1","Wallapop"
"2208","1877","2025-01-09","67,6","Recambio Verde"
"2209","1282","2025-11-12","119,48","Wallapop"
"2210","1282","2025-09-29","107,88","eBay"
"2211","3878","2025-03-21","49","Ovoko"
"2212","135","2026-02-23","93","eBay"
"2213","1177","2025-05-03","39,96","Recambio Verde"
"2214","4856","2025-05-19","94,05","Recambio Azul"
"2215","4856","2025-07-08","88,35","Recambio Azul"
"2216","218","2025-11-05","345","Recambio Verde"
"2217","4170","2025-08-05","143,88","Wallapop"
"2218","1044","2026-02-08","107,88","Ovoko"
"2219","477","2025-12-16","108,29","Recambio Verde"
"2220","1792","2026-02-12","193,92","Ovoko"
"2221","4245","2025-09-29","128,96","Wallapop"
"2222","2141","2026-02-14","61,64","Recambio Azul"
"2223","3430","2026-01-11","91,16","eBay"
"2224","2728","2025-11-17","289,12","Recambio Verde"
"2225","4802","2025-11-27","69,3","Recambio Azul"
"2226","4802","2026-02-24","66","Wallapop"
"2227","1035","2025-08-15","81,7","Recambio Verde"
"2228","1035","2025-02-03","86","Ovoko"
"2229","1035","2025-01-30","84,28","Recambio Verde"
"2230","4392","2025-03-09","49,05","Wallapop"
"2231","294","2026-03-14","93,93","Wallapop"
"2232","1121","2025-09-27","425,01","Ovoko"
"2233","2335","2026-03-10","115,57","Ovoko"
"2234","4425","2025-08-25","26","Wallapop"
"2235","3983","2026-01-18","43,86","Ovoko"
"2236","2047","2025-03-23","75,53","Recambio Verde"
"2237","2047","2026-01-28","84,66","Ovoko"
"2238","542","2025-04-01","102,72","eBay"
"2239","1965","2025-03-20","423,5","Ovoko"
"2240","2101","2025-03-18","105,06","Wallapop"
"2241","2101","2025-01-04","94,86","Wallapop"
"2242","2101","2025-04-05","110,16","Recambio Verde"
"2243","240","2025-08-13","82,8","Ovoko"
"2244","3990","2025-12-22","80,51","eBay"
"2245","1156","2025-07-13","283,4","Ovoko"
"2246","1991","2025-05-21","64,68","Recambio Azul"
"2247","175","2025-04-10","40,7","eBay"
"2248","3856","2025-08-23","59,85","eBay"
"2249","2926","2025-02-26","67,32","Wallapop"
"2250","1220","2025-08-22","107,91","Ovoko"
"2251","2727","2025-04-09","81,7","Ovoko"
"2252","3619","2025-12-25","74,55","Recambio Verde"
"2253","1764","2025-08-06","86,45","eBay"
"2254","4298","2025-10-13","152,1","eBay"
"2255","359","2026-02-08","415,29","eBay"
"2256","686","2025-02-03","106,72","Recambio Verde"
"2257","364","2026-02-12","158,05","Recambio Verde"
"2258","2900","2025-12-28","105,06","eBay"
"2259","2477","2025-01-31","187,95","Recambio Azul"
"2260","2262","2025-01-16","710,5","eBay"
"2261","2904","2025-01-10","134,4","Wallapop"
"2262","490","2026-03-10","89,1","Wallapop"
"2263","490","2026-01-26","91,8","Wallapop"
"2264","4886","2025-11-18","333,45","Ovoko"
"2265","1651","2025-06-13","92,07","eBay"
